ID	Name	Age	Nationality	Overall	Potential	Club
216746	M. Koj	24	Poland	63	67	Górnik Zabrze
220074	R. Espejord	22	Norway	63	72	Tromsø IL
225450	K. Toner	21	Republic of Ireland	63	73	St. Patrick's Athletic
225962	M. Palacios	21	Colombia	63	74	Boyacá Chicó FC
227754	Kim Seon Woo	25	Korea Republic	63	66	Jeonnam Dragons
233386	P. Yrizar	20	Mexico	63	68	Querétaro
244394	Clemente	19	Spain	63	78	Real Zaragoza
221611	Juan Delgado	24	Spain	63	70	Levante UD
241067	A. Romero	22	Venezuela	63	72	Crotone
241835	J. Hornkamp	20	Netherlands	63	73	SC Heerenveen
245419	Joan Monterde	20	Spain	63	73	Levante UD
208300	G. Somi	26	Syria	63	64	New England Revolution
212140	G. Karlen	23	Switzerland	63	71	FC Thun
235948	G. Martin	27	England	63	63	Lillestrøm SK
240044	Luan	22	Brazil	63	70	SKN St. Pölten
235437	Caio César	22	Brazil	63	68	Kawasaki Frontale
241837	F. Nadalín	20	Argentina	63	74	Newell's Old Boys
244909	Uxío	27	Spain	63	63	Deportivo de La Coruña
223918	B. Comley	22	Montserrat	63	71	Colchester United
225198	A. Al Habib	25	Saudi Arabia	63	65	Ettifaq FC
228526	Hwang ByeongGeun	24	Korea Republic	63	70	Jeonbuk Hyundai Motors
236462	L. Faye	20	Netherlands	63	70	Vitesse
223407	M. Al Furayj	30	Saudi Arabia	63	63	Al Fayha
233135	T. Blomeyer	22	Germany	63	71	MSV Duisburg
243887	T. Mohr	22	Germany	63	71	SpVgg Greuther Fürth
244655	G. Whyte	22	Northern Ireland	63	73	Oxford United
243888	M. Kuzmanovi?	22	Bosnia Herzegovina	63	69	Royal Excel Mouscron
224433	K. Burger	23	Germany	63	68	SG Sonnenhof Großaspach
237745	H. Miyazawa	29	Japan	63	63	Hokkaido Consadole Sapporo
244401	M. Camara	20	Guinea	63	78	BSC Young Boys
219570	O. Bernal	22	Mexico	63	70	La Equidad
234162	B. Kirsch	22	Germany	63	72	SpVgg Greuther Fürth
205747	M. Sourzac	26	France	63	63	Nîmes Olympique
224691	Wang Jie	29	China PR	63	64	Tianjin Quanjian FC
169907	S. Miller	30	England	63	63	Crewe Alexandra
237747	T. Arano	25	Japan	63	68	Hokkaido Consadole Sapporo
244915	M. Salisu	19	Ghana	63	76	Real Valladolid CF
120243	P. Gori	38	Italy	63	63	Benevento
218292	D. Djigla	22	Benin	63	68	Chamois Niortais Football Club
232372	T. Okamoto	26	Japan	63	66	Shonan Bellmare
235700	J. Green	23	England	63	67	Yeovil Town
241588	Toni Moya	20	Spain	63	79	Atlético Madrid
235957	J. Gaspar	21	France	63	75	AS Monaco
237749	D. Suga	19	Japan	63	74	Hokkaido Consadole Sapporo
240053	R. Aabid	26	France	63	64	AS Béziers
186549	E. Benavidez	29	Argentina	63	63	Patriotas Boyacá FC
189109	A. Cisak	29	Australia	63	64	Sydney FC
230070	J. Davenport	19	England	63	79	Blackburn Rovers
241334	Liu Yiming	23	China PR	63	70	Tianjin Quanjian FC
216503	C. Laprevotte	25	France	63	66	1. FC Magdeburg
231863	Y. Dhanda	19	England	63	81	Swansea City
233143	L. Sapetti	29	Argentina	63	63	Club Atlético Aldosivi
241591	Brugui	21	Spain	63	73	Gimnàstic de Tarragona
193975	A. Marino	29	Italy	63	63	Lecce
223672	P. Malicsek	21	Austria	63	72	SK Rapid Wien
229816	F. Schubert	23	Austria	63	69	TSV Hartberg
245688	A. Yasser	24	Qatar	63	68	Vissel Kobe
231865	L. Lämmel	20	Germany	63	72	VfR Aalen
168633	D. Grainger	31	England	63	63	Carlisle United
236217	P. Neumann	20	Germany	63	75	FC Ingolstadt 04
246457	C. Ngonge	18	Belgium	63	84	Club Brugge KV
235450	Domingos Quina	18	Portugal	63	81	Watford
240826	L. Sörensen	18	Denmark	63	82	Stoke City
241082	Y. Lawal	20	Nigeria	63	72	Sporting Lokeren
206523	S. McCartan	24	Northern Ireland	63	68	Lincoln City
229819	M. Rasner	23	Austria	63	67	SKN St. Pölten
189115	M. Facchinetti	27	Switzerland	63	64	FC Thun
191675	Park Jong Jin	31	Korea Republic	63	63	Incheon United FC
210108	E. Lee	23	England	63	68	Luton Town
221373	M. Al Saiari	25	Saudi Arabia	63	65	Al Hazem
225213	G. Singh Sandhu	26	India	63	68	
238269	J. Pendant	21	France	63	72	FC Sochaux-Montbéliard
245437	A. Gaich	19	Argentina	63	78	San Lorenzo de Almagro
242110	S. Sosa	18	Venezuela	63	79	Club Atlético Talleres
244158	A. Elogo	23	Cameroon	63	69	Grenoble Foot 38
245438	A. Abdu Jaber	21	Eritrea	63	65	Al Wehda
205759	D. Stojanovi?	24	FYR Macedonia	63	69	FC St. Gallen
223679	T. Rieder	24	Germany	63	68	SV Darmstadt 98
232127	A. Keita	20	Ivory Coast	63	75	Stabæk Fotball
169919	P. Anderson	29	England	63	63	Mansfield Town
221632	S. Kind Mikalsen	25	Norway	63	66	Lillestrøm SK
166848	N. Danns	35	Guyana	63	63	Bury
233152	K. Itakura	21	Japan	63	70	Vegalta Sendai
215489	M. Derrien	24	France	63	70	Red Star FC
221633	B. Sørmo	21	Norway	63	71	Kristiansund BK
231105	A. Olliero	22	France	63	69	FC Nantes
239553	T. Bayliss	19	England	63	78	Coventry City
246465	Guerrero	16	Spain	63	76	CF Rayo Majadahonda
215234	I. Quílez	28	Argentina	63	63	Club Atlético Aldosivi
235970	Mario González	22	Spain	63	71	Villarreal CF
221379	S. Herrera	23	Colombia	63	69	Atlético Huila
225731	A. Diop	26	Senegal	63	64	Kristiansund BK
200900	S. Murray	24	Republic of Ireland	63	67	Vejle Boldklub
202180	L. McAlinden	24	Republic of Ireland	63	66	Cheltenham Town
202436	J. Tjørnelund	26	Denmark	63	66	Hobro IK
165316	M. Timlin	33	Republic of Ireland	63	63	Stevenage
236996	A. Akkaynak	19	Germany	63	78	Willem II
211141	N. Al Subhi	28	Saudi Arabia	63	63	Al Fayha
216773	R. Anane-Gyasi	23	Ghana	63	68	Stabæk Fotball
222405	L. Kinsella	22	Republic of Ireland	63	70	Walsall
101317	M. Ratajczak	36	Germany	63	63	SC Paderborn 07
234437	Diga	20	Portugal	63	72	CD Feirense
240837	M. Yanda?	23	Turkey	63	70	Sivasspor
241093	S. Oum Gouet	20	Cameroon	63	72	SCR Altach
241349	Tian Yinong	27	China PR	63	64	Jiangsu Suning FC
243909	A. Omar	25	Kenya	63	66	KSV Cercle Brugge
207558	M. Broberg	27	Sweden	63	63	Odds BK
211398	M. Caillard	24	France	63	69	En Avant de Guingamp
216518	H. Bonmann	24	Germany	63	69	TSV 1860 München
232646	C. Bravo	21	Argentina	63	74	Club Atlético Banfield
243142	H. Rashidi	23	Sweden	63	68	AIK
182470	Yu Ziqian	33	China PR	63	63	Dalian YiFang FC
206535	P. Digby	23	England	63	67	Forest Green Rovers
209607	G. Fabiano	33	Italy	63	63	Venezia FC
213959	E. Andersson	22	Sweden	63	71	IK Sirius
225479	A. Gordyushenko	21	Russia	63	76	PFC CSKA Moscow
235207	S. Reddemann	22	Germany	63	70	SV Wehen Wiesbaden
240583	C. Lakin	19	England	63	79	Birmingham City
189895	Vallès	28	Spain	63	63	Sandefjord Fotball
188360	T. Kruse	35	Germany	63	63	FC Energie Cottbus
239817	B. Soumaré	19	France	63	81	LOSC Lille
230858	S. Perisan	20	Italy	63	72	Padova
237770	Y. Hasegawa	30	Japan	63	63	Shimizu S-Pulse
239306	J. Bataille	19	Belgium	63	75	KV Oostende
242634	I. Twum	20	Ghana	63	78	IK Start
207563	P. Diouf	29	Senegal	63	63	Kalmar FF
152523	S. Flinders	32	England	63	63	Cheltenham Town
158667	T. Bröker	33	Germany	63	63	SC Fortuna Köln
229067	N. Rehnen	21	Germany	63	74	SC Fortuna Köln
229579	A. Accardi	22	Italy	63	71	Palermo
185291	K. Debaty	29	Belgium	63	64	Waasland-Beveren
224204	S. Kroll	21	Germany	63	72	VfL Sportfreunde Lotte
228044	F. Krogstad	23	Norway	63	71	Lillestrøm SK
236492	Pedro Díaz	20	Spain	63	74	Real Sporting de Gijón
243660	A. Kubalas	26	Turkey	63	66	MKE Ankaragücü
181452	O. Sissoko	30	Mali	63	63	Le Havre AC
183244	A. Redmayne	29	Australia	63	63	Sydney FC
189900	L. O'Neill	26	England	63	64	Gillingham
211917	S. Braun	29	Germany	63	63	SC Preußen Münster
213709	Isi	22	Spain	63	72	Granada CF
169933	S. Laird	30	England	63	63	Forest Green Rovers
239565	M. Grösch	24	Germany	63	68	FC Carl Zeiss Jena
184013	M. Bartley	31	England	63	63	Hibernian
187341	R. Nilsson	29	Sweden	63	63	Trelleborgs FF
137166	P. Jones	32	England	63	63	Fleetwood Town
208590	M. Armellino	28	Italy	63	63	Lecce
223694	E. Marxen	27	Denmark	63	64	Randers FC
224462	Tan Tiancheng	27	China PR	63	64	Changchun Yatai FC
225998	A. McEneff	22	Republic of Ireland	63	72	Shamrock Rovers
171982	C. Andrew	31	England	63	63	Rochdale
244175	H. Amin	26	Afghanistan	63	64	SV Meppen
244431	R. Mišlov	30	Croatia	63	63	SKN St. Pölten
231376	M. Berrío	21	Colombia	63	76	Atlético Huila
213969	M. Pinnock	23	England	63	68	AFC Wimbledon
242129	R. Lemus	26	Colombia	63	66	Itagüí Leones FC
51921	A. Chambers	37	England	63	63	Walsall
226770	J. Barny	28	Sweden	63	63	Hammarby IF
237266	M. Epps	23	United States	63	69	Philadelphia Union
239826	O. Gaines	20	United States	63	75	SV Darmstadt 98
177618	J. Wright	28	England	63	63	Bradford City
244434	P. Siegl	24	Austria	63	66	TSV Hartberg
192466	M. Marrone	31	Australia	63	63	Adelaide United
150995	B. Rotenberg	32	Finland	63	63	Lokomotiv Moscow
224211	S. Mmaee	21	Belgium	63	70	Sint-Truidense VV
226259	L. Andrenacci	23	Italy	63	68	Brescia
233171	T. Ishikawa	26	Japan	63	63	Shonan Bellmare
238803	T. Baumgart	20	Germany	63	73	FC Erzgebirge Aue
239571	T. Handwerker	20	Germany	63	75	FC Groningen
241619	Huang Zichang	21	China PR	63	73	Jiangsu Suning FC
244947	L. Pons	28	Argentina	63	63	San Martin de Tucumán
214740	G. Alucema	25	Chile	63	66	CD Everton de Viña del Mar
215252	P. Heredia	28	Argentina	63	65	Belgrano de Córdoba
226260	A. Cistana	21	Italy	63	73	Brescia
245716	S. Essende	20	France	63	74	KAS Eupen
221141	A. Bakayoko	22	Sierra Leone	63	68	Coventry City
228309	Montoro	23	Spain	63	70	UD Almería
235221	Tang Shi	23	China PR	63	70	Guangzhou Evergrande Taobao FC
235222	S. Horemans	20	Belgium	63	74	Excelsior
244950	J. Rodríguez	24	Argentina	63	70	San Martín de San Juan
200663	O. Tounkara	28	France	63	63	La Berrichonne de Châteauroux
155351	Choi Jae Soo	35	Korea Republic	63	63	Gyeongnam FC
229079	J. McNerney	28	England	63	64	Crawley Town
232919	N. Fujita	31	Japan	63	63	Vissel Kobe
234967	D. Giraldo	20	Colombia	63	77	Rionegro Águilas
227288	J. Flores	22	England	63	71	Östersunds FK
243928	S. Gbegnon	26	Togo	63	67	AS Béziers
149721	G. Rogers	36	Republic of Ireland	63	63	Dundalk
237529	Maximiano	23	Brazil	63	71	Minnesota United FC
239833	M. Al Dhaw	24	Sudan	63	66	Ohod Club
245977	K. Despodov	21	Bulgaria	63	71	
204762	T. Schilk	26	Germany	63	65	Hallescher FC
221658	A. Sharahili	24	Saudi Arabia	63	71	Al Hilal
179930	S. Paw?owski	31	Poland	63	63	Zag??bie Sosnowiec
193754	K. Schwertfeger	29	Germany	63	63	KFC Uerdingen 05
226267	E. Baldini	21	Italy	63	74	Ascoli
235483	O. Framelin	21	Cameroon	63	69	CD Nacional
236507	T. Conechny	20	Argentina	63	78	Portland Timbers
208348	K. Osyra	25	Poland	63	68	Mied? Legnica
240092	F. Cernuto	26	Italy	63	66	Venezia FC
241628	N. Pierini	19	Italy	63	81	Spezia
245212	R. Uldrikis	20	Latvia	63	78	FC Sion
228573	P. Wilson	21	Sweden	63	73	GIF Sundsvall
232413	A. Dijksteel	21	Netherlands	63	74	Charlton Athletic
234717	S. Pérez	27	Chile	63	64	CD Palestino
208350	S. Larsen	30	Norway	63	63	IK Start
240350	F. Barrientos	21	Chile	63	76	CD Palestino
216287	J. Putze	23	Germany	63	68	VfL Sportfreunde Lotte
220895	A. Al Sulayhim	24	Saudi Arabia	63	68	Al Shabab
229343	Wanderson	29	Brazil	63	63	Jeonnam Dragons
235999	L. García	20	Colombia	63	72	Sevilla FC
245215	S. Pino	24	Chile	63	69	CD Universidad de Concepción
232928	Y. Matsushita	24	Japan	63	68	Vissel Kobe
189408	L. Rath	26	Austria	63	65	SV Mattersburg
148705	E. Mjelde	34	Norway	63	63	Sandefjord Fotball
166113	D. Buchanan	32	Northern Ireland	63	63	Northampton Town
238049	P. Pomykal	18	United States	63	78	FC Dallas
186849	J. O'Brien	30	Scotland	63	63	Bradford City
227554	Y. Tanaka	32	Japan	63	63	Cerezo Osaka
190690	B. Babiarz	29	Poland	63	63	Zag??bie Sosnowiec
192738	M. Sans	30	France	63	63	Chamois Niortais Football Club
200931	Fran Cruz	27	Spain	63	63	Mied? Legnica
204515	S. Sama	25	Germany	63	68	Heracles Almelo
238563	D. Wiebe	24	Germany	63	66	SC Preußen Münster
245219	Juan Hernández	23	Spain	63	68	Cádiz CF
172516	M. Spelmann	31	Denmark	63	63	Aarhus GF
242660	J. Beyer	18	Germany	63	80	Borussia Mönchengladbach
198373	S. Robinson	26	Scotland	63	64	Livingston FC
228325	O. Berg	24	Norway	63	68	GIF Sundsvall
233445	J. Arctander Moe	22	Norway	63	72	Stabæk Fotball
239077	T. Hagn	23	Germany	63	68	SpVgg Unterhaching
242661	H. Camara	20	Saudi Arabia	63	77	Al Qadisiyah
245989	Alberto Espeso	20	Spain	63	75	Real Sporting de Gijón
231910	Kim Gun Hee	23	Korea Republic	63	69	Sangju Sangmu FC
239078	S. Schimmer	24	Germany	63	67	SpVgg Unterhaching
239334	Paulo Vitor	19	Brazil	63	80	Albacete BP
243430	David Alba	19	Spain	63	74	Getafe CF
218343	R. Hedges	22	Wales	63	72	Barnsley
226791	T. Moore	21	England	63	72	Southend United
236775	W. Viitala	26	Finland	63	68	Malmö FF
238055	A. Al Najjar	21	Saudi Arabia	63	75	Al Ittihad
241127	Gonzalo Pereira	21	Spain	63	71	CF Reus Deportiu
229353	M. Ristl	21	Germany	63	70	VfR Aalen
233705	J. Lungi Sørensen	20	Denmark	63	74	Esbjerg fB
234473	D. Tshiembe	26	Denmark	63	66	Hamilton Academical FC
240361	I. De Santis	21	Italy	63	75	Ascoli
187113	L. Krogh Gerson	28	Luxembourg	63	63	IFK Norrköping
190441	V. Bindia	28	Senegal	63	63	Sandefjord Fotball
229354	A. Ferati	20	Germany	63	74	Hamburger SV
231402	M. Penney	20	England	63	79	Sheffield Wednesday
239338	A. Ibrahimaj	26	Germany	63	63	KFC Uerdingen 05
244202	R. Lamie	25	Scotland	63	68	Livingston FC
183530	J. Smith	31	England	63	63	Crawley Town
230635	D. Soto	19	Chile	63	78	CD Universidad de Concepción
209644	T. Vincensini	24	France	63	69	Valenciennes FC
210924	A. Al Barakah	27	Saudi Arabia	63	63	Al Fayha
239852	D. Barreto	25	Paraguay	63	67	Alianza Petrolera
243948	A. Andrianarimanana	27	Madagascar	63	64	Kaizer Chiefs
244972	Ricardo Schutte	20	Portugal	63	72	Rio Ave FC
239597	D. Jubitana	19	Belgium	63	75	Waasland-Beveren
244205	M. Salas	20	Argentina	63	73	CD O'Higgins
221167	C. Dummigan	22	Northern Ireland	63	72	Oldham Athletic
226543	R. Córdoba	28	Colombia	63	64	Jaguares de Córdoba
228847	C. Lindquist	22	Norway	63	71	Strømsgodset IF
231407	S. Donnellan	21	Republic of Ireland	63	71	Yeovil Town
232175	D. Kozica	25	Sweden	63	66	Djurgårdens IF
237551	T. Ephestion	23	France	63	70	US Orléans Loiret Football
204528	W. Jordán	27	Colombia	63	63	Itagüí Leones FC
220912	F. Jagie??o	20	Poland	63	71	Zag??bie Lubin
191728	H. Storbæk	32	Norway	63	63	Sandefjord Fotball
204785	M. Mandron	23	France	63	70	Colchester United
213745	Robert Costa	24	Spain	63	72	RC Celta
225009	Borja Fernández	22	Spain	63	72	Mied? Legnica
227825	Jang Dae Hee	24	Korea Republic	63	71	Jeonnam Dragons
237041	M. Barreiro	33	Argentina	63	63	Atlético Huila
238577	Kang Ji Hoon	21	Korea Republic	63	73	Gangwon FC
225266	M. Rasmussen	20	Norway	63	70	FC Nordsjælland
226546	F. Barboza	21	Argentina	63	75	Argentinos Juniors
169714	Fábio Ferreira	29	Portugal	63	63	Perth Glory
238578	Lee Jin Hyun	20	Korea Republic	63	73	Pohang Steelers
243698	L. Meisl	19	Austria	63	75	SKN St. Pölten
193522	F. Lepore	32	Italy	63	63	Lecce
245235	A. Bah	20	Denmark	63	75	SønderjyskE
216052	F. Coniglio	26	Argentina	63	64	Club Atlético Lanús
243700	J. Hjorth	23	Denmark	63	72	Vendsyssel FF
244724	E. Frederiksen	17	Denmark	63	77	SC Heerenveen
193524	G. Ingrosso	29	Italy	63	64	Ascoli
219637	Ander Cantero	23	Spain	63	70	CF Rayo Majadahonda
176373	Bae Ki Jong	35	Korea Republic	63	63	Gyeongnam FC
244213	Jorge Félix	26	Spain	63	63	Piast Gliwice
232950	H. Akino	23	Japan	63	70	Shonan Bellmare
242166	A. Layouni	25	Sweden	63	64	FK Bodø/Glimt
242678	J. Salazar	21	Colombia	63	78	Millonarios FC
220663	M. Kallesøe	21	Denmark	63	73	Randers FC
231672	L. Sierra	30	Colombia	63	63	Once Caldas
239352	R. Guder	23	Germany	63	69	SV Wehen Wiesbaden
54008	S. Bywater	37	England	63	63	Burton Albion
245241	A. Bangoura	22	Guinea	63	71	Al Fateh
245497	Chema	20	Spain	63	75	UD Almería
237050	O. Kudryk	21	Ukraine	63	73	Shakhtar Donetsk
245242	D. Todorovic	21	Bosnia Herzegovina	63	74	FC Red Bull Salzburg
245754	D. Deni?	22	Serbia	63	73	Rosenborg BK
197883	P. Cowan-Hall	27	England	63	63	Wycombe Wanderers
211707	P. McGinn	27	Scotland	63	63	St. Mirren
224763	K. Bielik	20	Poland	63	78	Charlton Athletic
227579	D. Hümmet	21	Turkey	63	70	Trelleborgs FF
242427	A. Mora	20	Mexico	63	71	Deportivo Toluca
243963	K. Magennis	19	Scotland	63	78	St. Mirren
207868	J. Mountney	25	Republic of Ireland	63	66	Dundalk
224252	P. Pflücke	21	Germany	63	74	KFC Uerdingen 05
232444	N. Falasco	24	Italy	63	66	Perugia
233212	A. Skovgaard	21	Denmark	63	73	FC Nordsjælland
191996	F. Al Yamani	28	Saudi Arabia	63	63	Al Faisaly
199421	C. Maboulou	28	Congo	63	63	AS Nancy Lorraine
205053	R. McCabe	25	Scotland	63	65	Sligo Rovers
142333	M. McNulty	37	Republic of Ireland	63	63	Cork City
158973	L. Corti	37	Argentina	63	63	San Martín de San Juan
183549	E. Parish	28	England	63	64	Dundee FC
231678	R. Tongyik	21	Australia	63	71	Western Sydney Wanderers
235518	Bolaños	23	Spain	63	72	CD Tenerife
240126	W. Meyiwa	18	South Africa	63	77	Kaizer Chiefs
228607	D. Reimann	21	Germany	63	73	Holstein Kiel
228863	T. Heintz	19	Norway	63	74	Sarpsborg 08 FF
230143	K. Dermaku	26	Albania	63	65	Cosenza
243967	A. Mendes Moreira	23	Netherlands	63	69	FC Groningen
232448	K. Seki	32	Japan	62	62	Vegalta Sendai
233728	M. Doucouré	20	France	62	79	Borussia Mönchengladbach
244736	S. Beusnard	26	France	62	63	AS Béziers
201217	J. Kamber	26	Switzerland	62	65	Neuchâtel Xamax
222209	G. Mutombo	22	France	62	70	US Orléans Loiret Football
234241	B. Lubala	20	DR Congo	62	78	Birmingham City
184065	S. Zizzo	31	United States	62	62	Atlanta United
203778	A. Horwath	31	United States	62	62	Real Salt Lake
212994	R. Healey	23	England	62	69	Milton Keynes Dons
228610	O. Muzayil	25	Saudi Arabia	62	64	Al Ittihad
169474	A. Taylor	32	England	62	62	Oldham Athletic
235780	A. Sosa	18	Argentina	62	75	Club Atlético Banfield
239620	J. Cruz	19	Mexico	62	73	Tigres U.A.N.L.
243972	Jordi Sánchez	23	Spain	62	68	CD Numancia
182788	Wan Houliang	32	China PR	62	62	Beijing Renhe FC
220677	J. Morrell	21	Wales	62	71	Bristol City
237317	R. Macek	21	Czech Republic	62	73	FC Lugano
240901	Idrisa Sambú	20	Portugal	62	73	Royal Excel Mouscron
223750	D. Steininger	23	Germany	62	70	SpVgg Greuther Fürth
229638	M. Kuleli	20	Turkey	62	73	Çaykur Rizespor
236038	K. Duncan	20	United States	62	74	New York Red Bulls
244486	M. Eskihellaç	21	Turkey	62	70	Yeni Malatyaspor
244998	Bruno Michel	19	Brazil	62	74	Ohod Club
213767	L. Nolan	23	Northern Ireland	62	66	Accrington Stanley
232455	H. Futami	26	Japan	62	62	Shimizu S-Pulse
242183	D. Otto	19	Germany	62	81	TSG 1899 Hoffenheim
212488	Quique Cebriá	23	Spain	62	71	SD Eibar
222472	D. Granli	24	Norway	62	69	Stabæk Fotball
245256	J. Vargas	23	Costa Rica	62	70	Deportes Tolima
230409	Túlio Nevinha	30	Brazil	62	62	Ceará Sporting Club
232713	D. Sappa	23	Argentina	62	71	Estudiantes de La Plata
242953	N. Boxall	26	New Zealand	62	64	
246281	Emilio Bernad	18	Spain	62	76	Valencia CF
220682	Murilo Mendes	23	Brazil	62	69	Livorno
227594	J. Obrian	23	Colombia	62	69	Deportes Tolima
235018	M. Nicolas	20	Germany	62	76	Borussia Mönchengladbach
236554	J. Möbius	21	Germany	62	73	Karlsruher SC
226571	Thallyson	26	Brazil	62	63	Sint-Truidense VV
244491	C. Kobald	20	Austria	62	71	Karlsruher SC
212492	J. Gray	22	England	62	67	Yeovil Town
153100	S. Nelson	36	England	62	62	Yeovil Town
163852	D. So?decki	31	Poland	62	62	Arka Gdynia
236556	M. Hongla	20	Cameroon	62	70	Granada CF
237324	V. Dragomir	19	Romania	62	79	Perugia
237580	D. Schmidt	26	Japan	62	65	Vegalta Sendai
246285	Ayala	21	Spain	62	70	CF Reus Deportiu
204814	N. Erlbeck	25	Germany	62	66	FC Carl Zeiss Jena
209935	D. Gallagher	27	Scotland	62	64	Livingston FC
229135	M. Hauptmeijer	21	Netherlands	62	72	PEC Zwolle
236047	A. Granlund	28	Finland	62	62	Örebro SK
238351	Kim Dong Min	23	Korea Republic	62	67	Incheon United FC
241935	F. Kusi?	22	Serbia	62	72	FC Erzgebirge Aue
230928	A. Sorge	25	Germany	62	67	FSV Zwickau
235536	F. Venegas	19	Mexico	62	75	CD Everton de Viña del Mar
232977	R. Shinzato	27	Japan	62	63	Júbilo Iwata
241169	Borja Estepa	19	Spain	62	75	Córdoba CF
190481	M. Solheim	30	Norway	62	62	Hammarby IF
215570	G. Rea	23	Republic of Ireland	62	69	Luton Town
224018	Rubén Mesa	26	Spain	62	65	Villarreal CF
231442	M. Browne	20	England	62	77	Oxford United
232722	S. Morishita	32	Japan	62	62	Júbilo Iwata
239890	O. Kabak	18	Turkey	62	77	Galatasaray SK
244754	A. Pikk	25	Estonia	62	66	Mied? Legnica
218387	N. Espinoza	22	Chile	62	71	San Luis de Quillota
226835	A. Ahmed	29	Sweden	62	62	Dalkurd FF
238611	H. Bilal	20	Turkey	62	74	Kasimpa?a SK
234516	J. Soto	26	Chile	62	64	Club Deportes Temuco
240660	M. Léris	20	France	62	76	Chievo Verona
222997	M. Maier	22	Austria	62	69	FC Admira Wacker Mödling
242965	F. Hornby	18	Scotland	62	81	Everton
213014	F. Adu Kwame	33	Ghana	62	62	Mied? Legnica
152598	M. Hamoud	33	Norway	62	62	Strømsgodset IF
219414	I. Alba	23	Colombia	62	66	Once Caldas
244246	A. López	19	Netherlands	62	75	KSV Cercle Brugge
245526	A. Akinyemi	19	Nigeria	62	76	IK Start
245271	M. Gutiérrez	26	Uruguay	62	63	CD O'Higgins
218392	G. Diaz	24	Chile	62	66	Club Deportes Temuco
236824	R. ten Hove	20	Netherlands	62	75	Feyenoord
238616	Pedro Neto	18	Portugal	62	79	Lazio
186136	C. Fagan	29	Republic of Ireland	62	62	St. Patrick's Athletic
203289	M. Clayton	23	England	62	69	Blackpool
225561	M. Litka	22	Germany	62	72	KFC Uerdingen 05
228889	J. McGing	24	Australia	62	66	Central Coast Mariners
231705	J. Jiménez	24	Colombia	62	70	Atlético Bucaramanga
238105	Li Peng	27	China PR	62	64	Shanghai Greenland Shenhua FC
240665	Carlos Gracia	25	Spain	62	68	GIF Sundsvall
240921	R. Hernández	20	Venezuela	62	76	Stabæk Fotball
211739	E. Ye?ilyurt	24	Germany	62	65	Sivasspor
236315	A. Jones	20	England	62	74	St. Mirren
208156	G. Piscitella	25	Italy	62	63	Carpi
243996	Samuel Manchón	21	Spain	62	74	Extremadura UD
245532	H. Silveira	25	Uruguay	62	67	Club Atlético Tigre
246044	Andrés Martín	18	Spain	62	78	Córdoba CF
190492	J. Labadie	27	England	62	62	Newport County
172573	P. Kristensen	31	Denmark	62	62	Aalborg BK
228382	D. Agyei	21	England	62	71	Burnley
239134	N. Fofana	28	France	62	62	La Berrichonne de Châteauroux
191006	A. Golec	28	Australia	62	62	Central Coast Mariners
231711	C. Pérez	23	Colombia	62	73	Alianza Petrolera
223264	S. Hendrie	23	Scotland	62	66	Southend United
224032	J. Porsan-Clémenté	20	France	62	70	Montpellier HSC
229664	F. Valen?i?	26	Slovenia	62	65	Stabæk Fotball
198689	K. Marsh-Brown	25	England	62	63	Newport County
213281	P. Retre	25	Australia	62	64	Sydney FC
186147	G. Woods	28	England	62	63	Hamilton Academical FC
220964	M. Konradsen	22	Norway	62	70	FK Bodø/Glimt
226084	R. Hardie	21	Scotland	62	74	Livingston FC
229156	S. Gronsveld	22	Netherlands	62	70	FC Emmen
172068	L. Dodds	31	England	62	62	Port Vale
242980	M. Shabani	19	Germany	62	75	FC Bayern München
200485	J. McGlashan	30	England	62	62	Swindon Town
160293	T. Soares	31	England	62	62	AFC Wimbledon
164645	S. Dawson	32	Republic of Ireland	62	62	Bury
232741	T. Matsuura	29	Japan	62	62	Júbilo Iwata
239909	D. Pelivan	22	Germany	62	71	SG Sonnenhof Großaspach
200742	B. Heneghan	24	England	62	68	Blackpool
209702	M. Agger	25	Denmark	62	64	Sarpsborg 08 FF
212006	B. Waters	23	England	62	65	Northampton Town
228646	N. Delgadillo	20	Argentina	62	76	Vélez Sarsfield
235558	T. Campanini	19	France	62	70	GFC Ajaccio
236582	M. Raynov	26	Bulgaria	62	66	
237350	K. Larson	26	Sweden	62	63	IK Sirius
239910	A. Boupendza	21	Gabon	62	72	GFC Ajaccio
241958	J. Hernández	21	Venezuela	62	71	Atlanta United
220711	R. Mahazi	26	Australia	62	65	Western Sydney Wanderers
223271	S. Kurt	21	Germany	62	68	Hertha BSC
224039	I. Al Maghrabi	26	Saudi Arabia	62	63	Al Taawoun
177959	G. Perrulli	33	Italy	62	62	US Cremonese
243751	K. Memija	22	Bosnia Herzegovina	62	70	Vejle Boldklub
184615	S. McGinn	29	Scotland	62	62	St. Mirren
197416	Kim Keun Hoan	31	Korea Republic	62	62	Gyeongnam FC
171816	M. Raynes	30	England	62	62	Crewe Alexandra
241704	C. Rocchia	20	France	62	76	Olympique de Marseille
186152	J. Dunne	28	England	62	62	Swindon Town
191528	Hou Sen	29	China PR	62	64	Beijing Sinobo Guoan FC
224553	Min Junlin	24	China PR	62	70	Guizhou Hengfeng FC
235049	I. Escobar	22	Argentina	62	69	Club Atlético Talleres
245289	Pepê	20	Brazil	62	75	Portimonense SC
